date,BRVM-COMPOSITE,BRVM-FINANCES,CAC_40,S&P_500
2016-02-22,301.63,105.74,4298.7001953125,1945.5
2016-02-23,303.8,105.58,4238.419921875,1921.27001953125
2016-02-24,304.91,108.08,4155.33984375,1929.800048828125
2016-02-25,306.53,107.5,4248.4501953125,1951.699951171875
2016-02-26,305.29,108.78,4314.56982421875,1948.050048828125
2016-02-29,302.97,108.52,4353.5498046875,1932.22998046875
2016-03-01,303.93,108.72,4406.83984375,1978.3499755859375
2016-03-02,302.78,108.59,4424.89013671875,1986.449951171875
2016-03-03,307.65,111.53,4416.080078125,1993.4000244140625
2016-03-04,307.3,112.25,4456.6201171875,1999.989990234375
2016-03-07,312.48,116.96,4442.2900390625,2001.760009765625
2016-03-08,314.46,118.17,4404.02001953125,1979.260009765625
2016-03-09,318.74,122.32,4425.64990234375,1989.260009765625
2016-03-10,320.26,123.29,4350.35009765625,1989.5699462890625
2016-03-11,316.68,120.24,4492.7900390625,2022.18994140625
2016-03-14,315.78,120.0,4506.58984375,2019.6400146484375
2016-03-15,312.32,117.89,4472.6298828125,2015.9300537109375
2016-03-16,309.42,112.56,4463.0,2027.219970703125
2016-03-17,307.87,107.88,4442.89013671875,2040.5899658203125
2016-03-18,306.58,107.38,4462.509765625,2049.580078125
2016-03-21,311.1,108.55,4427.7998046875,2051.60009765625
2016-03-22,311.79,108.39,4431.97021484375,2049.800048828125
2016-03-23,314.54,109.12,4423.97998046875,2036.7099609375
2016-03-24,314.56,108.54,4329.68017578125,2035.93994140625
2016-03-25,314.38,109.2,,
2016-03-28,,,,2037.050048828125
2016-03-29,316.04,111.12,4366.669921875,2055.010009765625
2016-03-30,315.46,111.32,4444.419921875,2063.949951171875
2016-03-31,314.46,110.47,4385.06005859375,2059.739990234375
2016-04-01,315.03,109.99,4322.240234375,2072.780029296875
2016-04-04,315.99,109.58,4345.22021484375,2066.1298828125
2016-04-05,313.3,108.14,4250.27978515625,2045.1700439453125
2016-04-06,313.29,108.17,4284.64013671875,2066.659912109375
2016-04-07,314.06,108.78,4245.91015625,2041.9100341796875
2016-04-08,314.59,109.06,4303.1201171875,2047.5999755859375
2016-04-11,311.55,106.53,4312.6298828125,2041.989990234375
2016-04-12,312.46,107.31,4345.91015625,2061.719970703125
2016-04-13,314.05,108.94,4490.31005859375,2082.419921875
2016-04-14,314.38,106.57,4511.509765625,2082.780029296875
2016-04-15,314.72,106.27,4495.169921875,2080.72998046875
2016-04-18,314.0,107.41,4506.83984375,2094.340087890625
2016-04-19,314.92,108.08,4566.47998046875,2100.800048828125
2016-04-20,314.04,107.38,4591.919921875,2102.39990234375
2016-04-21,316.37,108.58,4582.830078125,2091.47998046875
2016-04-22,320.3,111.11,4569.66015625,2091.580078125
2016-04-25,318.34,109.29,4546.1201171875,2087.7900390625
2016-04-26,318.55,109.42,4533.18017578125,2091.699951171875
2016-04-27,316.38,108.06,4559.39990234375,2095.14990234375
2016-04-28,317.62,108.26,4557.35986328125,2075.81005859375
2016-04-29,318.68,107.87,4428.9599609375,2065.300048828125
2016-05-02,,,4442.75,2081.429931640625
2016-05-03,317.36,106.82,4371.97998046875,2063.3701171875
2016-05-04,318.34,106.23,4324.22998046875,2051.1201171875
2016-05-05,,,4319.4599609375,2050.6298828125
2016-05-06,310.29,107.2,4301.240234375,2057.139892578125
2016-05-09,308.01,106.34,4322.81005859375,2058.68994140625
2016-05-10,308.45,107.9,4338.2099609375,2084.389892578125
2016-05-11,307.23,105.99,4316.669921875,2064.4599609375
2016-05-12,306.57,104.1,4293.27001953125,2064.110107421875
2016-05-13,308.94,106.14,4319.990234375,2046.6099853515625
2016-05-16,,,4312.27978515625,2066.659912109375
2016-05-17,310.77,106.31,4297.56982421875,2047.2099609375
2016-05-18,315.12,109.54,4319.2998046875,2047.6300048828125
2016-05-19,315.69,110.02,4282.5400390625,2040.0400390625
2016-05-20,314.54,109.03,4353.89990234375,2052.320068359375
2016-05-23,310.33,106.16,4325.10009765625,2048.0400390625
2016-05-24,311.22,105.61,4431.52001953125,2076.06005859375
2016-05-25,306.63,106.67,4481.64013671875,2090.5400390625
2016-05-26,308.36,106.82,4512.64013671875,2090.10009765625
2016-05-27,309.17,107.02,4514.740234375,2099.06005859375
2016-05-30,306.3,107.86,4529.39990234375,
2016-05-31,305.73,106.02,4505.6201171875,2096.949951171875
2016-06-01,307.74,108.69,4475.39013671875,2099.330078125
2016-06-02,306.11,106.96,4466.0,2105.260009765625
2016-06-03,304.7,106.35,4421.77978515625,2099.1298828125
2016-06-06,304.72,106.89,4423.3798828125,2109.409912109375
2016-06-07,304.92,106.55,4475.85986328125,2112.1298828125
2016-06-08,304.13,106.26,4448.72998046875,2119.1201171875
2016-06-09,307.01,107.11,4405.60986328125,2115.47998046875
2016-06-10,309.28,109.18,4306.72021484375,2096.070068359375
2016-06-13,309.02,109.25,4227.02001953125,2079.06005859375
2016-06-14,309.45,109.37,4130.330078125,2075.320068359375
2016-06-15,311.98,108.54,4171.580078125,2071.5
2016-06-16,311.68,109.14,4153.009765625,2077.989990234375
2016-06-17,309.82,108.5,4193.830078125,2071.219970703125
2016-06-20,311.0,110.85,4340.759765625,2083.25
2016-06-21,308.85,110.08,4367.240234375,2088.89990234375
2016-06-22,307.13,107.29,4380.02978515625,2085.449951171875
2016-06-23,306.0,107.58,4465.89990234375,2113.320068359375
2016-06-24,304.86,107.09,4106.72998046875,2037.4100341796875
2016-06-27,305.6,107.87,4030.300048828125,2000.5400390625
2016-06-28,305.73,107.43,4088.85009765625,2036.0899658203125
2016-06-29,306.34,106.34,4195.31982421875,2070.77001953125
2016-06-30,307.92,106.08,4237.47998046875,2098.860107421875
2016-07-01,304.68,103.35,4273.9599609375,2102.949951171875
2016-07-04,302.92,103.21,4234.85986328125,
2016-07-05,302.05,103.47,4163.419921875,2088.550048828125
2016-07-06,,,4085.300048828125,2099.72998046875
2016-07-07,300.97,103.92,4117.85009765625,2097.89990234375
2016-07-08,298.66,104.53,4190.68017578125,2129.89990234375
2016-07-11,294.94,103.07,4264.52978515625,2137.159912109375
2016-07-12,289.46,102.69,4331.3798828125,2152.139892578125
2016-07-13,289.35,102.61,4335.259765625,2152.429931640625
2016-07-14,290.39,102.08,4385.52001953125,2163.75
2016-07-15,290.29,102.06,4372.509765625,2161.739990234375
2016-07-18,286.94,100.12,4357.740234375,2166.889892578125
2016-07-19,290.56,99.54,4330.1298828125,2163.780029296875
2016-07-20,287.91,97.26,4379.759765625,2173.02001953125
2016-07-21,288.19,95.94,4376.25,2165.169921875
2016-07-22,288.89,96.32,4381.10009765625,2175.030029296875
2016-07-25,287.53,97.02,4388.0,2168.47998046875
2016-07-26,287.51,96.45,4394.77001953125,2169.179931640625
2016-07-27,287.36,97.07,4446.9599609375,2166.580078125
2016-07-28,287.42,96.15,4420.580078125,2170.06005859375
2016-07-29,289.36,96.94,4439.81005859375,2173.60009765625
2016-08-01,290.11,96.32,4409.169921875,2170.840087890625
2016-08-02,289.1,96.66,4327.990234375,2157.030029296875
2016-08-03,289.32,96.55,4321.080078125,2163.7900390625
2016-08-04,287.73,96.4,4345.6298828125,2164.25
2016-08-05,287.82,95.14,4410.5498046875,2182.8701171875
2016-08-08,,,4415.4599609375,2180.889892578125
2016-08-09,286.97,94.14,4468.06982421875,2181.739990234375
2016-08-10,287.05,93.02,4452.009765625,2175.489990234375
2016-08-11,285.43,92.98,4503.9501953125,2185.7900390625
2016-08-12,285.79,91.99,4500.18994140625,2184.050048828125
2016-08-15,,,4497.85986328125,2190.14990234375
2016-08-16,285.16,91.25,4460.43994140625,2178.14990234375
2016-08-17,283.48,90.27,4417.68017578125,2182.219970703125
2016-08-18,281.09,88.78,4437.06005859375,2187.02001953125
2016-08-19,283.42,89.06,4400.52001953125,2183.8701171875
2016-08-22,284.03,90.46,4389.93994140625,2182.639892578125
2016-08-23,284.23,91.14,4421.4501953125,2186.89990234375
2016-08-24,285.97,93.08,4435.47021484375,2175.43994140625
2016-08-25,287.26,93.95,4406.60986328125,2172.469970703125
2016-08-26,287.79,94.77,4441.8701171875,2169.0400390625
2016-08-29,288.23,94.98,4424.25,2180.3798828125
2016-08-30,287.69,95.61,4457.490234375,2176.1201171875
2016-08-31,289.8,97.45,4438.22021484375,2170.949951171875
2016-09-01,290.76,97.89,4439.669921875,2170.860107421875
2016-09-02,291.43,97.97,4542.169921875,2179.97998046875
2016-09-05,290.78,98.91,4541.080078125,
2016-09-06,292.42,100.37,4529.9599609375,2186.47998046875
2016-09-07,297.73,101.92,4557.66015625,2186.159912109375
2016-09-08,294.22,101.61,4542.2001953125,2181.300048828125
2016-09-09,293.83,100.49,4491.39990234375,2127.81005859375
2016-09-12,,,4439.7998046875,2159.0400390625
2016-09-13,291.78,98.77,4387.18017578125,2127.02001953125
2016-09-14,289.52,96.9,4370.259765625,2125.77001953125
2016-09-15,293.54,100.34,4373.22021484375,2147.260009765625
2016-09-16,290.37,96.91,4332.4501953125,2139.159912109375
2016-09-19,287.55,95.88,4394.18994140625,2139.1201171875
2016-09-20,289.04,96.98,4388.60009765625,2139.760009765625
2016-09-21,286.69,94.88,4409.5498046875,2163.1201171875
2016-09-22,285.68,94.23,4509.81982421875,2177.179931640625
2016-09-23,285.39,93.78,4488.68994140625,2164.68994140625
2016-09-26,283.22,91.29,4407.85009765625,2146.10009765625
2016-09-27,284.83,92.99,4398.68017578125,2159.929931640625
2016-09-28,283.12,92.18,4432.4501953125,2171.3701171875
2016-09-29,283.73,92.1,4443.83984375,2151.1298828125
2016-09-30,285.11,93.94,4448.259765625,2168.27001953125
2016-10-03,280.95,91.62,4453.56005859375,2161.199951171875
2016-10-04,281.75,92.53,4503.08984375,2150.489990234375
2016-10-05,281.2,92.11,4489.9501953125,2159.72998046875
2016-10-06,280.55,92.69,4480.10009765625,2160.77001953125
2016-10-07,279.99,91.81,4449.91015625,2153.739990234375
2016-10-10,279.53,92.54,4497.259765625,2163.659912109375
2016-10-11,276.84,91.45,4471.740234375,2136.72998046875
2016-10-12,274.95,90.4,4452.240234375,2139.179931640625
2016-10-13,273.21,89.39,4405.169921875,2132.550048828125
2016-10-14,274.36,90.22,4470.919921875,2132.97998046875
2016-10-17,271.61,88.42,4450.22998046875,2126.5
2016-10-18,268.15,89.54,4508.91015625,2139.60009765625
2016-10-19,268.4,87.63,4520.2998046875,2144.2900390625
2016-10-20,267.98,87.41,4540.1201171875,2141.340087890625
2016-10-21,270.84,88.65,4536.06982421875,2141.159912109375
2016-10-24,271.0,88.33,4552.580078125,2151.330078125
2016-10-25,271.24,87.14,4540.83984375,2143.159912109375
2016-10-26,268.94,86.76,4534.58984375,2139.429931640625
2016-10-27,270.33,88.24,4533.56982421875,2133.0400390625
2016-10-28,272.4,89.86,4548.580078125,2126.409912109375
2016-10-31,272.78,91.49,4509.259765625,2126.14990234375
2016-11-01,,,4470.27978515625,2111.719970703125
2016-11-02,274.45,93.83,4414.669921875,2097.93994140625
2016-11-03,275.37,93.36,4411.68017578125,2088.659912109375
2016-11-04,275.41,93.65,4377.4599609375,2085.179931640625
2016-11-07,275.12,91.62,4461.2099609375,2131.52001953125
2016-11-08,282.11,94.34,4476.89013671875,2139.56005859375
2016-11-09,282.06,97.98,4543.47998046875,2163.260009765625
2016-11-10,280.39,93.39,4530.9501953125,2167.47998046875
2016-11-11,283.92,93.91,4489.27001953125,2164.449951171875
2016-11-14,280.16,94.02,4508.5498046875,2164.199951171875
2016-11-15,,,4536.52978515625,2180.389892578125
2016-11-16,281.64,94.31,4501.14013671875,2176.93994140625
2016-11-17,280.94,93.0,4527.77001953125,2187.1201171875
2016-11-18,279.22,91.62,4504.35009765625,2181.89990234375
2016-11-21,278.08,90.31,4529.580078125,2198.179931640625
2016-11-22,278.05,91.26,4548.35009765625,2202.93994140625
2016-11-23,279.67,92.82,4529.2099609375,2204.719970703125
2016-11-24,277.17,90.96,4542.56005859375,
2016-11-25,277.71,91.67,4550.27001953125,2213.35009765625
2016-11-28,277.44,91.51,4510.39013671875,2201.719970703125
2016-11-29,278.33,91.34,4551.4599609375,2204.659912109375
2016-11-30,280.05,93.99,4578.33984375,2198.81005859375
2016-12-01,277.4,93.2,4560.60986328125,2191.080078125
2016-12-02,280.75,94.41,4528.81982421875,2191.949951171875
2016-12-05,278.84,92.91,4574.31982421875,2204.7099609375
2016-12-06,279.07,92.79,4631.93994140625,2212.22998046875
2016-12-07,282.3,93.81,4694.72021484375,2241.35009765625
2016-12-08,276.21,91.16,4735.47998046875,2246.18994140625
2016-12-09,278.87,92.78,4764.06982421875,2259.530029296875
2016-12-12,,,4760.77001953125,2256.9599609375
2016-12-13,279.49,91.42,4803.8701171875,2271.719970703125
2016-12-14,283.28,93.32,4769.240234375,2253.280029296875
2016-12-15,280.75,92.95,4819.22998046875,2262.030029296875
2016-12-16,278.6,91.94,4833.27001953125,2258.070068359375
2016-12-19,275.23,91.56,4822.77001953125,2262.530029296875
2016-12-20,274.85,92.3,4849.89013671875,2270.760009765625
2016-12-21,283.77,93.4,4833.81982421875,2265.179931640625
2016-12-22,277.44,92.55,4834.6298828125,2260.9599609375
2016-12-23,279.06,93.76,4839.68017578125,2263.7900390625
2016-12-27,282.96,93.14,4848.27978515625,2268.8798828125
2016-12-28,285.67,94.57,4848.009765625,2249.919921875
2016-12-29,284.94,94.48,4838.47021484375,2249.260009765625
2016-12-30,292.17,97.79,4862.31005859375,2238.830078125
2017-01-02,278.36,97.45,4882.3798828125,
2017-01-03,283.45,95.72,4899.330078125,2257.830078125
2017-01-04,282.83,95.79,4899.39990234375,2270.75
2017-01-05,282.54,95.92,4900.64013671875,2269.0
2017-01-06,280.28,95.94,4909.83984375,2276.97998046875
2017-01-09,280.93,96.57,4887.56982421875,2268.89990234375
2017-01-10,279.32,95.56,4888.22998046875,2268.89990234375
2017-01-11,281.38,95.85,4888.7099609375,2275.320068359375
2017-01-12,280.68,95.61,4863.97021484375,2270.43994140625
2017-01-13,278.05,95.75,4922.490234375,2274.639892578125
2017-01-16,279.19,95.89,4882.18017578125,
2017-01-17,279.81,95.72,4859.68994140625,2267.889892578125
2017-01-18,278.21,95.8,4853.39990234375,2271.889892578125
2017-01-19,280.21,96.73,4841.14013671875,2263.68994140625
2017-01-20,281.32,97.27,4850.669921875,2271.31005859375
2017-01-23,278.96,96.5,4821.41015625,2265.199951171875
2017-01-24,277.59,96.58,4830.02978515625,2280.070068359375
2017-01-25,277.3,96.45,4877.669921875,2298.3701171875
2017-01-26,276.98,97.1,4867.240234375,2296.679931640625
2017-01-27,277.11,96.83,4839.97998046875,2294.68994140625
2017-01-30,276.32,97.5,4784.64013671875,2280.89990234375
2017-01-31,277.66,98.27,4748.89990234375,2278.8701171875
2017-02-01,277.21,97.51,4794.580078125,2279.550048828125
2017-02-02,278.36,97.45,4794.2900390625,2280.85009765625
2017-02-03,279.63,98.23,4825.419921875,2297.419921875
2017-02-06,279.4,97.72,4778.080078125,2292.56005859375
2017-02-07,280.19,98.53,4754.47021484375,2293.080078125
2017-02-08,279.47,97.38,4766.60009765625,2294.669921875
2017-02-09,279.38,98.61,4826.240234375,2307.8701171875
2017-02-10,282.16,99.7,4828.31982421875,2316.10009765625
2017-02-13,281.06,99.42,4888.18994140625,2328.25
2017-02-14,281.3,98.95,4895.81982421875,2337.580078125
2017-02-15,281.43,98.56,4924.85986328125,2349.25
2017-02-16,281.84,99.39,4899.4599609375,2347.219970703125
2017-02-17,281.76,99.37,4867.580078125,2351.159912109375
2017-02-20,282.57,99.08,4864.990234375,
2017-02-21,280.83,98.09,4888.759765625,2365.3798828125
2017-02-22,283.86,99.77,4895.8798828125,2362.820068359375
2017-02-23,283.06,101.08,4891.2900390625,2363.81005859375
2017-02-24,287.13,104.89,4845.240234375,2367.340087890625
2017-02-27,288.36,106.65,4845.18017578125,2369.75
2017-02-28,288.54,106.63,4858.580078125,2363.639892578125
2017-03-01,290.44,108.89,4960.830078125,2395.9599609375
2017-03-02,286.08,105.79,4963.7998046875,2381.919921875
2017-03-03,285.91,105.99,4995.1298828125,2383.1201171875
2017-03-06,284.56,105.38,4972.18994140625,2375.31005859375
2017-03-07,282.98,105.03,4955.0,2368.389892578125
2017-03-08,282.15,104.56,4960.47998046875,2362.97998046875
2017-03-09,280.55,103.25,4981.509765625,2364.8701171875
2017-03-10,281.85,103.8,4993.31982421875,2372.60009765625
2017-03-13,281.43,103.46,4999.60009765625,2373.469970703125
2017-03-14,282.17,105.12,4974.259765625,2365.449951171875
2017-03-15,284.11,105.92,4985.47998046875,2385.260009765625
2017-03-16,284.63,107.04,5013.3798828125,2381.3798828125
2017-03-17,285.18,107.0,5029.240234375,2378.25
2017-03-20,282.81,106.41,5012.16015625,2373.469970703125
2017-03-21,282.26,106.62,5002.43017578125,2344.02001953125
2017-03-22,283.47,108.68,4994.7001953125,2348.449951171875
2017-03-23,284.84,110.06,5032.759765625,2345.9599609375
2017-03-24,283.58,109.18,5020.89990234375,2343.97998046875
2017-03-27,283.16,108.3,5017.43017578125,2341.590087890625
2017-03-28,279.32,107.71,5046.2001953125,2358.570068359375
2017-03-29,283.82,108.16,5069.0400390625,2361.1298828125
2017-03-30,283.35,107.55,5089.64013671875,2368.06005859375
2017-03-31,285.92,109.54,5122.509765625,2362.719970703125
2017-04-03,284.82,109.24,5085.91015625,2358.840087890625
2017-04-04,283.23,109.36,5101.1298828125,2360.159912109375
2017-04-05,282.77,109.03,5091.85009765625,2352.949951171875
2017-04-06,279.63,109.5,5121.43994140625,2357.489990234375
2017-04-07,281.29,108.79,5135.27978515625,2355.5400390625
2017-04-10,280.53,109.16,5107.4501953125,2357.159912109375
2017-04-11,278.28,109.09,5101.85986328125,2353.780029296875
2017-04-12,274.84,107.01,5101.10986328125,2344.929931640625
2017-04-13,274.88,106.78,5071.10009765625,2328.949951171875
2017-04-14,276.49,106.75,,
2017-04-17,,,,2349.010009765625
2017-04-18,275.57,106.35,4990.25,2342.18994140625
2017-04-19,274.43,105.2,5003.72998046875,2338.169921875
2017-04-20,273.11,104.81,5077.91015625,2355.840087890625
2017-04-21,271.55,104.81,5059.2001953125,2348.68994140625
2017-04-24,271.22,105.6,5268.85009765625,2374.14990234375
2017-04-25,274.5,106.81,5277.8798828125,2388.610107421875
2017-04-26,275.48,106.88,5287.8798828125,2387.449951171875
2017-04-27,278.12,106.61,5271.7001953125,2388.77001953125
2017-04-28,274.01,105.8,5267.330078125,2384.199951171875
2017-05-01,,,,2388.330078125
2017-05-02,273.67,104.19,5304.14990234375,2391.169921875
2017-05-03,274.85,104.39,5301.0,2388.1298828125
2017-05-04,273.08,104.1,5372.419921875,2389.52001953125
2017-05-05,274.52,104.75,5432.39990234375,2399.2900390625
2017-05-08,271.95,103.81,5382.9501953125,2399.3798828125
2017-05-09,272.13,104.24,5398.009765625,2396.919921875
2017-05-10,271.52,104.31,5400.4599609375,2399.6298828125
2017-05-11,266.55,104.17,5383.419921875,2394.43994140625
2017-05-12,270.95,104.25,5405.419921875,2390.89990234375
2017-05-15,265.49,103.38,5417.39990234375,2402.320068359375
2017-05-16,267.33,104.05,5406.10009765625,2400.669921875
2017-05-17,271.12,103.46,5317.89013671875,2357.030029296875
2017-05-18,266.31,103.81,5289.72998046875,2365.719970703125
2017-05-19,265.02,102.74,5324.39990234375,2381.72998046875
2017-05-22,262.73,102.56,5322.8798828125,2394.02001953125
2017-05-23,264.19,101.46,5348.16015625,2398.419921875
2017-05-24,273.4,103.79,5341.33984375,2404.389892578125
2017-05-25,,,5337.16015625,2415.070068359375
2017-05-26,264.82,102.97,5336.64013671875,2415.820068359375
2017-05-29,264.37,102.65,5332.47021484375,
2017-05-30,262.46,102.42,5305.93994140625,2412.909912109375
2017-05-31,271.39,103.84,5283.6298828125,2411.800048828125
2017-06-01,266.38,101.4,5318.669921875,2430.06005859375
2017-06-02,262.65,101.13,5343.41015625,2439.070068359375
2017-06-05,,,5307.89013671875,2436.10009765625
2017-06-06,261.69,99.4,5269.22021484375,2429.330078125
2017-06-07,268.97,100.62,5265.52978515625,2433.139892578125
2017-06-08,264.47,98.88,5264.240234375,2433.7900390625
2017-06-09,259.54,99.1,5299.7099609375,2431.77001953125
2017-06-12,259.66,100.06,5240.58984375,2429.389892578125
2017-06-13,262.1,99.28,5261.740234375,2440.35009765625
2017-06-14,264.66,101.73,5243.2900390625,2437.919921875
2017-06-15,262.27,99.78,5216.8798828125,2432.4599609375
2017-06-16,260.91,99.84,5263.31005859375,2433.14990234375
2017-06-19,258.51,98.49,5310.72021484375,2453.4599609375
2017-06-20,257.08,92.31,5293.64990234375,2437.030029296875
2017-06-21,256.99,91.95,5274.259765625,2435.610107421875
2017-06-22,,,5281.93017578125,2434.5
2017-06-23,258.11,98.06,5266.1201171875,2438.300048828125
2017-06-26,,,5295.75,2439.070068359375
2017-06-27,260.22,98.74,5258.580078125,2419.3798828125
2017-06-28,264.79,100.82,5252.89990234375,2440.68994140625
2017-06-29,259.14,97.9,5154.35009765625,2419.699951171875
2017-06-30,262.39,98.51,5120.68017578125,2423.409912109375
2017-07-03,255.78,95.3,5195.72021484375,2429.010009765625
2017-07-04,255.85,95.5,5174.89990234375,
2017-07-05,260.4,98.75,5180.10009765625,2432.5400390625
2017-07-06,255.55,96.0,5152.39990234375,2409.75
2017-07-07,256.01,95.77,5145.16015625,2425.179931640625
2017-07-10,252.28,94.43,5165.64013671875,2427.429931640625
2017-07-11,255.05,95.95,5140.60009765625,2425.530029296875
2017-07-12,255.07,97.06,5222.1298828125,2443.25
2017-07-13,252.93,94.8,5235.39990234375,2447.830078125
2017-07-14,252.9,92.83,5235.31005859375,2459.27001953125
2017-07-17,247.66,90.14,5230.169921875,2459.139892578125
2017-07-18,248.97,90.2,5173.27001953125,2460.610107421875
2017-07-19,253.84,92.16,5216.06982421875,2473.830078125
2017-07-20,253.3,90.7,5199.22021484375,2473.449951171875
2017-07-21,249.16,90.08,5117.66015625,2472.5400390625
2017-07-24,248.59,90.07,5127.7001953125,2469.909912109375
2017-07-25,249.65,91.64,5161.080078125,2477.1298828125
2017-07-26,250.65,91.71,5190.169921875,2477.830078125
2017-07-27,249.3,90.61,5186.9501953125,2475.419921875
2017-07-28,250.23,91.76,5131.39013671875,2472.10009765625
2017-07-31,250.61,92.15,5093.77001953125,2470.300048828125
2017-08-01,251.93,91.64,5127.02978515625,2476.35009765625
2017-08-02,251.55,92.14,5107.25,2477.570068359375
2017-08-03,250.19,91.54,5130.490234375,2472.159912109375
2017-08-04,250.41,90.85,5203.43994140625,2476.830078125
2017-08-07,,,5207.89013671875,2480.909912109375
2017-08-08,251.58,91.19,5218.89013671875,2474.919921875
2017-08-09,253.04,90.63,5145.7001953125,2474.02001953125
2017-08-10,251.24,90.93,5115.22998046875,2438.2099609375
2017-08-11,251.2,90.0,5060.919921875,2441.320068359375
2017-08-14,251.58,90.02,5121.669921875,2465.840087890625
2017-08-15,,,5140.25,2464.610107421875
2017-08-16,251.2,91.65,5176.60986328125,2468.110107421875
2017-08-17,246.69,89.18,5146.85009765625,2430.010009765625
2017-08-18,246.63,90.34,5114.14990234375,2425.550048828125
2017-08-21,245.22,90.02,5087.58984375,2428.3701171875
2017-08-22,245.44,90.95,5131.85986328125,2452.510009765625
2017-08-23,245.65,91.43,5115.39013671875,2444.0400390625
2017-08-24,243.93,89.83,5113.1298828125,2438.969970703125
2017-08-25,243.46,89.56,5104.330078125,2443.050048828125
2017-08-28,241.84,87.31,5079.75,2444.239990234375
2017-08-29,241.6,88.08,5031.919921875,2446.300048828125
2017-08-30,242.83,87.44,5056.33984375,2457.590087890625
2017-08-31,239.98,86.8,5085.58984375,2471.64990234375
2017-09-01,,,5123.259765625,2476.550048828125
2017-09-04,240.68,87.09,5103.97021484375,
2017-09-05,241.63,86.57,5086.56005859375,2457.85009765625
2017-09-06,240.92,85.52,5101.41015625,2465.5400390625
2017-09-07,240.38,85.23,5114.6201171875,2465.10009765625
2017-09-08,239.35,85.27,5113.490234375,2461.429931640625
2017-09-11,241.23,86.43,5176.7099609375,2488.110107421875
2017-09-12,239.8,86.04,5209.009765625,2496.47998046875
2017-09-13,241.02,86.46,5217.58984375,2498.3701171875
2017-09-14,240.2,85.65,5225.2001953125,2495.6201171875
2017-09-15,238.38,85.84,5213.91015625,2500.22998046875
2017-09-18,237.42,85.37,5229.31982421875,2503.8701171875
2017-09-19,234.96,84.66,5237.43994140625,2506.64990234375
2017-09-20,234.74,83.38,5241.66015625,2508.239990234375
2017-09-21,235.42,84.16,5267.2900390625,2500.60009765625
2017-09-22,234.84,83.79,5281.2900390625,2502.219970703125
2017-09-25,233.21,83.98,5267.1298828125,2496.659912109375
2017-09-26,232.48,83.28,5268.759765625,2496.840087890625
2017-09-27,233.79,83.95,5281.9599609375,2507.0400390625
2017-09-28,234.43,83.92,5293.77001953125,2510.06005859375
2017-09-29,236.07,84.87,5329.81005859375,2519.360107421875
2017-10-02,234.77,83.72,5350.43994140625,2529.1201171875
2017-10-03,234.15,84.09,5367.41015625,2534.580078125
2017-10-04,235.77,85.75,5363.22998046875,2537.739990234375
2017-10-05,235.5,85.25,5379.2099609375,2552.070068359375
2017-10-06,236.9,86.57,5359.89990234375,2549.330078125
2017-10-09,234.99,85.63,5365.830078125,2544.72998046875
2017-10-10,236.34,86.39,5363.64990234375,2550.639892578125
2017-10-11,238.38,87.16,5362.41015625,2555.239990234375
2017-10-12,236.9,85.68,5360.81005859375,2550.929931640625
2017-10-13,234.58,85.33,5351.740234375,2553.169921875
2017-10-16,231.68,83.8,5362.8798828125,2557.639892578125
2017-10-17,234.18,84.3,5361.3701171875,2559.360107421875
2017-10-18,233.42,83.97,5383.81005859375,2561.260009765625
2017-10-19,234.18,82.37,5368.2900390625,2562.10009765625
2017-10-20,232.46,83.45,5372.3798828125,2575.2099609375
2017-10-23,231.11,83.01,5386.81005859375,2564.97998046875
2017-10-24,232.09,84.61,5394.7998046875,2569.1298828125
2017-10-25,233.28,85.09,5374.89013671875,2557.14990234375
2017-10-26,232.26,84.29,5455.39990234375,2560.39990234375
2017-10-27,229.83,82.22,5494.1298828125,2581.070068359375
2017-10-30,230.16,82.86,5493.6298828125,2572.830078125
2017-10-31,231.04,82.49,5503.2900390625,2575.260009765625
2017-11-01,,,5514.2900390625,2579.360107421875
2017-11-02,232.16,83.16,5510.5,2579.85009765625
2017-11-03,229.42,81.3,5517.97021484375,2587.840087890625
2017-11-06,227.99,81.29,5507.25,2591.1298828125
2017-11-07,227.88,80.47,5480.64013671875,2590.639892578125
2017-11-08,228.56,81.57,5471.43017578125,2594.3798828125
2017-11-09,226.99,80.8,5407.75,2584.6201171875
2017-11-10,226.07,80.91,5380.72021484375,2582.300048828125
2017-11-13,226.57,81.86,5341.6298828125,2584.840087890625
2017-11-14,224.91,80.67,5315.580078125,2578.8701171875
2017-11-15,,,5301.25,2564.6201171875
2017-11-16,226.02,80.73,5336.39013671875,2585.639892578125
2017-11-17,224.46,80.92,5319.169921875,2578.85009765625
2017-11-20,221.05,81.42,5340.4501953125,2582.139892578125
2017-11-21,220.49,80.7,5366.14990234375,2599.030029296875
2017-11-22,225.79,82.06,5352.759765625,2597.080078125
2017-11-23,222.49,81.86,5379.5400390625,
2017-11-24,221.11,82.12,5390.4599609375,2602.419921875
2017-11-27,219.66,81.09,5360.08984375,2601.419921875
2017-11-28,221.25,81.53,5390.47998046875,2627.0400390625
2017-11-29,222.41,81.96,5398.0498046875,2626.070068359375
2017-11-30,223.47,81.86,5372.7900390625,2647.580078125
2017-12-01,,,5316.89013671875,2642.219970703125
2017-12-04,222.27,80.86,5389.2900390625,2639.43994140625
2017-12-05,222.1,80.74,5375.52978515625,2629.570068359375
2017-12-06,224.45,81.63,5374.35009765625,2629.27001953125
