date,r_log_s,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2020-04-13,-1.01560594446771,5.679270937850348,8.009285591514535,4.686291364035183,7.373711580813683,8.061857754033257,8.061857754033257
2020-04-14,3.01145595723075,4.875495440493766,7.101684090869623,4.0276426512244345,6.530047654917547,7.191248274943117,7.191248274943117
2020-04-15,-2.22767326723692,4.174287633429602,6.275919017159523,3.4852904718709055,5.774532846203424,6.437854139648643,6.437854139648643
2020-04-16,0.57998378395412,4.302115013084402,6.271626619899401,3.784014197214044,6.011462346629242,6.1933141018941855,6.1933141018941855
2020-04-17,2.64409320213205,4.112218266830133,5.965785870772175,3.755208728361694,5.885332347577368,5.762798212868842,5.762798212868842
2020-04-20,-1.8042845615347702,3.455369043841828,5.187227696364646,3.076392170398266,5.0127669238885835,5.10963339958717,5.10963339958717
2020-04-21,-3.11551152363306,3.6331932280840995,5.242104480816268,3.354150045341607,5.227930012436482,5.03419867923141,5.03419867923141
2020-04-22,2.2671300582136698,3.4517366414875053,4.974459633933748,3.2995071222582752,5.0988389032990655,4.699256508307152,4.699256508307152
2020-04-23,-0.05395676601955,4.008286550115203,5.478039845762675,3.81129294302789,5.615687845797263,5.189746240338811,5.189746240338811
2020-04-24,1.38220905668392,3.837435269660747,5.289729057584471,3.707935681048854,5.542307085508911,4.932136933130512,4.932136933130512
2020-04-27,1.46068681817359,3.208624874645519,4.626851265493914,2.953580834143868,4.669247380377539,4.4052931374985285,4.4052931374985285
2020-04-28,-0.52561701904836,2.90644133431876,4.261180087648037,2.770560499755857,4.413193954840598,4.0282207312870435,4.0282207312870435
2020-04-29,2.6236704045073003,2.706268092691737,3.9727762442828243,2.6663827268748217,4.2139526151110935,3.714489762964622,3.714489762964622
2020-04-30,-0.92551433190548,2.3304966464130747,3.5005219744493177,2.3347502979845176,3.7326243541426614,3.3119528063705554,3.3119528063705554
2020-05-01,-2.84602110147759,2.9442037606881857,4.042752558093024,2.868045907704139,4.23252252426058,3.8824218323088098,3.8824218323088098
2020-05-04,0.42408225788494,2.6229022664466433,3.691403709969281,2.629068517835053,3.9474777543329003,3.530056699916591,3.530056699916591
2020-05-05,0.89999351977798,3.3720939923938054,4.4342451890610155,3.269054792729561,4.613443048659094,4.327698347516891,4.327698347516891
2020-05-06,-0.70038803990425,2.8369120289285026,3.894247589192312,2.6758467678741096,3.9800932439251673,3.8620245933466038,3.8620245933466038
2020-05-07,1.14389557548908,2.482230958065661,3.5187770390378437,2.4020800825108086,3.6699446848773505,3.4931243133844037,3.4931243133844037
2020-05-08,1.6730795065226198,2.201392559556864,3.197690464685079,2.2097520697016204,3.410097727974029,3.170012588552344,3.170012588552344
2020-05-11,0.01330693667907,2.0698390786525316,3.024019621375279,2.1474988513846336,3.317881166376127,2.947078130837045,2.947078130837045
2020-05-12,-2.07133657720476,2.2210928528748815,3.119419061376701,2.3122815962788916,3.4533698966296544,2.9680860831000193,2.9680860831000193
2020-05-13,-1.761699662428,1.8775203315319222,2.7385813199770785,1.9005107931234413,2.945028607333153,2.656896087819074,2.656896087819074
2020-05-14,1.14589178040714,2.4653681923691813,3.280969286271572,2.43767877577189,3.459686073781742,3.21412312640798,3.21412312640798
2020-05-15,0.3918675203723,2.630211947079604,3.4435357477133217,2.6509153337523963,3.6840103953169803,3.300112212459921,3.300112212459921
2020-05-18,3.10152087700734,2.3943893268896335,3.216938504891569,2.473077934594127,3.550314104905905,3.053172901464429,3.053172901464429
2020-05-19,-1.05397477115992,2.0357698522034258,2.8521677673131975,2.0804516307502103,3.1358357478630263,2.7562926784955932,2.7562926784955932
2020-05-20,1.6513990613415699,3.1308003727040825,3.979571218036985,2.9633478847958066,4.06542035011133,4.164962967617433,4.164962967617433
2020-05-21,-0.78039683099536,2.809345910654052,3.6830103218326884,2.7509110192373494,3.87681739894281,3.793682434312424,3.793682434312424
2020-05-22,0.23509456868123,2.7210490386848685,3.607610852126914,2.7367013401676696,3.8977774865408126,3.603923343293825,3.603923343293825
2020-05-26,1.22142850214605,2.4158089808889005,3.295030950854085,2.491971051573658,3.6216840651224382,3.267696578308778,3.267696578308778
2020-05-27,1.4718447490314301,2.048990712298405,2.9135845723316884,2.054560379682899,3.1270642356119116,2.9339440121120828,2.9339440121120828
2020-05-28,-0.21101393249195002,1.9946631944590583,2.8200560783318447,2.066891276167548,3.1089018637325783,2.76882950998409,2.76882950998409
2020-05-29,0.48007935523079004,2.07043295745667,2.859608991513662,2.173718084445929,3.2021834184981612,2.746432684894568,2.746432684894568
2020-06-01,0.37442164783643,1.7826649119531048,2.5462369485966714,1.8831877358117648,2.830588174045215,2.468359355861287,2.468359355861287
2020-06-02,0.8177307282398599,1.5631033625211055,2.2889067809433428,1.6743185129409714,2.5594518778986752,2.2264905438949882,2.2264905438949882
2020-06-03,1.35566708125639,1.3712361089099354,2.047090328306966,1.478456985111815,2.292683248455244,2.0042870721586374,2.0042870721586374
2020-06-04,-0.33743890836089,1.3430084258241843,1.9703785367209026,1.4784628442719747,2.2618660133461956,1.8931830545522161,1.8931830545522161
2020-06-05,2.58740128216358,1.5898461321816393,2.1831491806094867,1.6975170545867675,2.4784339718898667,2.097873717106333,2.097873717106333
2020-06-08,1.1969656405806,1.4243987469924058,1.9897460993140526,1.5635440920792247,2.280824005479601,1.9085678547322735,1.9085678547322735
2020-06-09,-0.78297434197219,2.421170899851421,3.0638678900039134,2.3336243513959993,3.112382559361505,3.2288166147608646,3.2288166147608646
2020-06-10,-0.5327255735181999,2.253375219269032,2.926902397614955,2.2589555793288643,3.0697374381970763,3.0014142263388575,3.0014142263388575
2020-06-11,-6.07526929962889,2.0635992317755325,2.73279652200638,2.146401052283546,2.939071472100135,2.7556940699883903,2.7556940699883903
2020-06-12,1.29762866052117,1.8516719928524232,2.501643434779771,1.9778495701797931,2.734600520194882,2.5050401367212913,2.5050401367212913
2020-06-15,0.8277860818175199,5.446809774173794,6.523178826343168,5.141859306252758,6.022342146474282,7.537774971901992,7.537774971901992
2020-06-16,1.87848528667105,4.740887419843939,5.879105195662633,4.396410880278645,5.466458475540888,6.715918424416363,6.715918424416363
2020-06-17,-0.36067962326294,4.071679920909516,5.240246362180005,3.686877139531766,4.856529047362878,6.015908338118216,6.015908338118216
2020-06-18,0.05940434038017,3.7853511529193486,4.914352824657935,3.525539445857467,4.742452572735215,5.601216109053609,5.601216109053609
2020-06-19,-0.56655135656737,3.2725944903493644,4.398210855248341,2.9987002723253977,4.192027702325661,5.013151944916,5.013151944916
2020-06-22,0.64740932966583,2.821233564196124,3.944646096058603,2.478259087647341,3.618302626272583,4.488210226753983,4.488210226753983
2020-06-23,0.42981691914836995,2.5030544082462853,3.6064236869141677,2.2689685848886088,3.3628841078429685,4.037789113468303,4.037789113468303
2020-06-24,-2.61952655956623,2.2109758240750237,3.2940240683618867,2.0527574690246335,3.120858411916369,3.6432425724694206,3.6432425724694206
2020-06-25,1.0899827728218099,1.9270029809779856,2.961047502569813,1.8070939346383024,2.810066525438826,3.2283176776666602,3.2283176776666602
2020-06-26,-2.45252042748311,2.789519654247067,3.6985177424656066,2.5779028100772803,3.570898784508849,3.9729824311760087,3.9729824311760087
2020-06-29,1.45788881135335,2.5493443065844787,3.4619685459687473,2.4383479865753013,3.454742833693612,3.6937938734475697,3.6937938734475697
2020-06-30,1.52923494357555,3.0298062552520904,3.899497994616448,2.916447593385845,3.9615332010811746,4.058395609926306,4.058395609926306
2020-07-01,0.50095639758705,2.849057376580861,3.7211293222613455,2.8234164669737964,3.880326342615104,3.831900960549212,3.831900960549212
2020-07-02,0.45309704768168996,2.730408729629397,3.6055513044356755,2.775048672753676,3.8643780787142217,3.6606102998885186,3.6606102998885186
2020-07-06,1.5756930832163198,2.399241967749131,3.279910219589925,2.418399220029379,3.496307751274052,3.3667501936577677,3.3667501936577677
2020-07-07,-1.08774778696435,2.1098414729146016,2.974860444324116,2.119454066496731,3.1527758584094854,3.070709917197421,3.070709917197421
2020-07-08,0.77969862634302,2.1947533924407914,3.0229967239280704,2.2514517762692474,3.2903054433131205,3.065120704665122,3.065120704665122
2020-07-09,-0.56595914761946,2.1387088667750627,2.9321703834545,2.2623722017229873,3.26648012827194,2.9309837569210258,2.9309837569210258
2020-07-10,1.0411809774443,1.9473176621681607,2.7226980367491933,2.0949752313701357,3.0735272247226573,2.7121592377373362,2.7121592377373362
2020-07-13,-0.9406645216058799,1.7856664212250144,2.5285701435441963,1.9679045132955955,2.8926487350656345,2.510359374159961,2.510359374159961
2020-07-14,1.33173005829039,1.742151990398538,2.4541615810374897,1.9471293148166775,2.859536542876546,2.411423647013213,2.411423647013213
2020-07-15,0.9041056936354999,1.7434664038708148,2.415966895344664,1.9759023599917982,2.8589229515097343,2.353827604160006,2.353827604160006
2020-07-16,-0.34119152141152004,1.8260234502699224,2.475726922724118,2.0534124890974144,2.9471624569833845,2.402798879895102,2.402798879895102
2020-07-17,0.28445625875834996,1.7287462841114938,2.3662774584407402,1.968893675629921,2.856674577183766,2.2881804410630493,2.2881804410630493
2020-07-20,0.83717972551403,1.560313254449643,2.176062766652652,1.7971507173130696,2.6236751275274126,2.1006816267052226,2.1006816267052226
2020-07-21,0.16776293345600002,1.385537515190483,1.9778898559581748,1.5702675167979359,2.350354809905038,1.9200423375355726,1.9200423375355726
2020-07-22,0.57306305944738,1.3665589769597042,1.9240268558571583,1.5628789161754715,2.311898293888615,1.8493571244243672,1.8493571244243672
2020-07-23,-1.23963784122468,1.2150960285526486,1.741197500701933,1.3439832202079314,2.038804665140356,1.6871942914629294,1.6871942914629294
2020-07-24,-0.62096400242761,1.1521240053909334,1.6423049421583273,1.291999791639374,1.9480596994698585,1.5816478310186413,1.5816478310186413
2020-07-27,0.73679288214823,1.498327569558069,1.951877645958474,1.5975912779998271,2.2338202130140807,1.9168645556843051,1.9168645556843051
2020-07-28,-0.6494435418646299,1.4467942506884894,1.8886065043078215,1.5939229781320743,2.202794107488869,1.8359491047427712,1.8359491047427712
2020-07-29,1.23517833517425,1.3819438671770865,1.8169603289894232,1.5491987226945942,2.15048876002449,1.7514252741180123,1.7514252741180123
2020-07-30,-0.37573017634548,1.3679507074530828,1.790773909232798,1.5660402969138327,2.155436847900866,1.7200293157761204,1.7200293157761204
2020-07-31,0.76412362421762,1.5235554719936995,1.9467118877373581,1.7038959521653958,2.3099705506390755,1.8828417880055661,1.8828417880055661
2020-08-03,0.71553626643586,1.3998751973171428,1.8183632573554929,1.5964287902221008,2.1761548664456174,1.752882979861427,1.752882979861427
2020-08-04,0.36054230261334996,1.3542777247449713,1.770167570520981,1.560412056528665,2.1449459806164537,1.6985609044197616,1.6985609044197616
2020-08-05,0.64091604355179,1.3040100891814925,1.7153639274071744,1.5157236997790628,2.1030585921533493,1.6407799217400618,1.6407799217400618
2020-08-06,0.64071260206648,1.18247886022304,1.5831821132634858,1.3661643801477068,1.9318188065181319,1.516735812178123,1.516735812178123
2020-08-07,0.06328292699566,1.1488487917612182,1.5344829891959983,1.3355345270549406,1.8876072357113947,1.4623539929713585,1.4623539929713585
2020-08-10,0.27384652733919,1.1221388448971101,1.4960766055043906,1.3094044062872052,1.8583319935756186,1.4278395587190307,1.4278395587190307
2020-08-11,-0.8001055401377201,1.0143396327281444,1.3701342608629299,1.1442184461022755,1.6372714743651335,1.3180014946301544,1.3180014946301544
2020-08-12,1.38995022936135,0.936189165011702,1.2701327627557424,1.0381006508567672,1.5017087469163615,1.2286429598875306,1.2286429598875306
2020-08-13,-0.20492726761566,1.1267506353230028,1.4387487592442312,1.223597980977208,1.6646906760532991,1.3970870250614635,1.3970870250614635
2020-08-14,-0.0171897396279,1.4475437696788254,1.7891455028237326,1.4983385778352944,1.9729812233971635,1.7801008571839503,1.7801008571839503
2020-08-17,0.27061775074234,1.3068255254604917,1.650942064212729,1.379577904947578,1.8295787932124545,1.644487451429302,1.644487451429302
2020-08-18,0.23007404198168002,1.1740098307596247,1.5138403524128168,1.2288579355576645,1.6506321019302925,1.522937165822463,1.522937165822463
2020-08-19,-0.4414123345182,1.0690516269017263,1.3980236405282205,1.1082244696922785,1.5142863531198791,1.4122712981264027,1.4122712981264027
2020-08-20,0.31536547683460997,0.9797688045894153,1.292749659127576,0.9960759021036933,1.382215191975372,1.3130299435114354,1.3130299435114354
2020-08-21,0.34351999829724,0.9950414301023678,1.2922592766425653,1.0493171702393898,1.41629954517528,1.2927139085701558,1.2927139085701558
2020-08-24,0.9993615364903501,0.9259768721575188,1.2111750076343057,0.9712725788946335,1.3269138958080091,1.2130361260147589,1.2130361260147589
2020-08-25,0.35898997455401,0.8718496353727362,1.1454316884528217,0.9137498165988949,1.2592309530089014,1.1462210676905917,1.1462210676905917
2020-08-26,1.01440013448414,1.0691844316885328,1.3513380934046821,1.1016160469062408,1.4576579629932178,1.3385251162020748,1.3385251162020748
2020-08-27,0.16716460318091,0.9896132746902522,1.2672654347596395,1.024488728663104,1.3750645086605338,1.2548069709401495,1.2548069709401495
2020-08-28,0.67100028495702,1.158581105959662,1.4375534494804758,1.197390066190334,1.5512851632748903,1.4119728054581722,1.4119728054581722
2020-08-31,-0.21973751755085003,1.0416103369790866,1.3158883925987064,1.0420560520509965,1.3867744073572381,1.305197811135232,1.305197811135232
2020-09-01,0.74968314207059,1.0464217186201465,1.3152069544207496,1.0816283539269986,1.4224647063267697,1.2912181620640037,1.2912181620640037
2020-09-02,1.52490501438697,0.9823321365189536,1.239928078990838,1.0411309034282983,1.357174921745884,1.2188218293682234,1.2188218293682234
2020-09-03,-3.5757594142185303,1.034076989207717,1.292790716166632,1.1102828700509313,1.4360105277226516,1.2618989566466958,1.2618989566466958
2020-09-04,-0.81662807542751,1.4861604939718847,1.7709895043491735,1.487200591958534,1.8276106184038816,1.7692686072524653,1.7692686072524653
2020-09-08,-2.81488290864667,3.4285481983156423,3.7774589289147475,3.170227431181562,3.427411380476509,4.006697301450212,4.006697301450212
2020-09-09,1.9944760662180299,3.0365826330325922,3.490404024786375,2.859794357125785,3.273685175485176,3.688215582916826,3.688215582916826
2020-09-10,-1.77412459253955,3.6243996390945563,4.150682224706833,3.43693632084754,4.006268314253893,4.336066400782044,4.336066400782044
2020-09-11,0.05329301580873,3.5028908471404416,4.110531692282545,3.402777522914465,4.119812943141772,4.2244727395348365,4.2244727395348365
2020-09-14,1.26613350250229,3.409795439883071,4.0637238485063625,3.3867388449321574,4.197036289974683,4.123754504710914,4.123754504710914
2020-09-15,0.52057859304996,2.919810235351263,3.6321616479809755,2.7515808672443467,3.5975712112127556,3.716483798082006,3.716483798082006
2020-09-16,-0.46296468921517997,2.695776932789779,3.4293477961065126,2.6220241491486904,3.5037680071967987,3.4870015108549017,3.4870015108549017
2020-09-17,-0.84479495285524,2.3427789704551074,3.101101104699756,2.2689464268708863,3.1612936413520796,3.167274813061777,3.167274813061777
2020-09-18,-1.12455769478285,2.0748730612528554,2.8314655992289395,2.057700294260046,2.9210733977418926,2.893645580187681,2.893645580187681
2020-09-21,-1.16385640272977,1.96749090623844,2.6897596108122035,2.0298405789314424,2.8589478140898925,2.7289955757115396,2.7289955757115396
2020-09-22,1.04630163983761,2.0020897765719936,2.6696901751942046,2.1156789053207854,2.9119040611963296,2.678345653776767,2.678345653776767
2020-09-23,-2.40073389143741,2.04669647361276,2.671390634321862,2.197943393058026,2.9732953483184437,2.65867178552047,2.65867178552047
2020-09-24,0.29830055546289996,1.9420113959290242,2.5625932877323727,2.121991672843883,2.9129024482944463,2.538292535179701,2.538292535179701
2020-09-25,1.5850439224188402,2.736033614631782,3.267926031689856,2.741231694836165,3.508398690236455,3.316031604488061,3.316031604488061
2020-09-28,1.59821918538544,2.3548306561046806,2.947100431348797,2.29219925929459,3.102407606831929,3.0122463206704504,3.0122463206704504
2020-09-29,-0.48242827044439,2.3937314675720045,2.9852736050806916,2.398167145868857,3.223668297685342,3.022006822808477,3.022006822808477
2020-09-30,0.8219842568379601,2.428581460173504,3.0163631220989537,2.482506495332696,3.3191680364393354,3.0285427067671544,3.0285427067671544
2020-10-01,0.5278949564295,2.149970845049473,2.76309969090482,2.2295863629365558,3.0614553301394936,2.773542099100313,2.773542099100313
2020-10-02,-0.96238128663708,1.9527066237793478,2.5728892639053216,2.0663210972839523,2.8965903678262235,2.573259070338674,2.573259070338674
2020-10-05,1.78131090029009,1.7291928950748732,2.3409008101482076,1.8405034867720587,2.64317581619226,2.340987475269891,2.340987475269891
2020-10-06,-1.40720643875232,1.7625875633295272,2.323948660811994,1.9120058012722831,2.6689641215968614,2.2992743634517896,2.2992743634517896
2020-10-07,1.7247163770241498,2.0991912219007935,2.613948110009481,2.2029443287435573,2.9518475564673756,2.605057883485805,2.605057883485805
2020-10-08,0.79782128948692,2.2341411233605384,2.7276150452537173,2.3606938036287786,3.0976934489886814,2.7079824483198833,2.7079824483198833
2020-10-09,0.8755095180752801,2.374533128778918,2.8749866869867793,2.505388323360913,3.2712220916349937,2.8587925411773814,2.8587925411773814
2020-10-12,1.62825301583242,2.1288263453005496,2.664781683118196,2.2695364732301524,3.0699120657865504,2.6493938783799473,2.6493938783799473
2020-10-13,-0.63268916291632,1.9522568775207756,2.5003940761227086,2.114983503844336,2.918113121096838,2.4751496506423125,2.4751496506423125
2020-10-14,-0.66451720840594,2.13379617615377,2.6536070122116033,2.2837792244054143,3.079421964627241,2.63564771121464,2.63564771121464
2020-10-15,-0.1528923514213,1.9508380544164916,2.478169888371793,2.1287187192774075,2.905767856185155,2.452497573171097,2.452497573171097
2020-10-16,0.01349104566304,1.81628670722566,2.3396965182615204,2.0209945121451787,2.7777376505624085,2.306620791666645,2.306620791666645
2020-10-19,-1.64646635149426,1.5916086442710238,2.123517161099289,1.7616198659746027,2.488746825326418,2.0994061432883115,2.0994061432883115
2020-10-20,0.47161953200011,1.3897510142805838,1.9171836102957858,1.5029850034884185,2.1822511970706597,1.9063245012881644,1.9063245012881644
2020-10-21,-0.21981140115701997,1.9390175715615772,2.3660233874252445,1.9707456377782606,2.5857025960019544,2.3901784591353015,2.3901784591353015
2020-10-22,0.52053540034913,1.7097527344149686,2.163631257353232,1.7474042372944971,2.3701737033450785,2.1886264099559574,2.1886264099559574
2020-10-23,0.34398383203894,1.5159007643891296,1.973921906712359,1.5704851390950672,2.1595244983835102,2.0000335688056374,2.0000335688056374
2020-10-26,-1.8764472985321998,1.3725363964329313,1.832159123248117,1.4493437774474998,2.033250494444966,1.8547797142825138,1.8547797142825138
2020-10-27,-0.30302053504455,1.2242396986401107,1.680314663344582,1.2933165791546617,1.863408420944154,1.708299261838593,1.708299261838593
2020-10-28,-3.59255421085777,1.9961124541257382,2.372755734419684,1.9427937968920623,2.4571692598710833,2.462427287895505,2.462427287895505
2020-10-29,1.1876524939997402,1.7725229021175215,2.1740424553644346,1.7573594386620879,2.26766797285699,2.2559800149298437,2.2559800149298437
2020-10-30,-1.22037134452599,3.477941354354961,3.8836467811806386,3.23010875264773,3.6821066345826288,4.30390046543656,4.30390046543656
2020-11-02,1.22429508905916,3.1352569673321216,3.627975446776498,2.9634457579155997,3.5462448042927392,3.9784601830980124,3.9784601830980124
2020-11-03,1.76427376840778,2.9281045779345076,3.481221925807379,2.8616885822073175,3.5312098944578603,3.77158117545986,3.77158117545986
2020-11-04,2.18075256550917,2.7027935884480407,3.293061661671653,2.6992439170173865,3.431366327741348,3.5155307849216593,3.5155307849216593
2020-11-05,1.92732657767012,2.7237300621844436,3.3249313396162283,2.774922597242595,3.5586898924779793,3.465435433417082,3.465435433417082
2020-11-06,-0.02877565853738,2.931843019431311,3.533204989142236,2.994070201872418,3.8278381448854124,3.6106848112566317,3.6106848112566317
2020-11-09,1.1631974746344098,2.9625466942094096,3.5853249034386576,3.057016206519537,3.958508130263715,3.6132807846501387,3.6132807846501387
2020-11-10,-0.14007752208676,2.5660096611278966,3.2261950012190335,2.5386307413593845,3.437634035183386,3.293784454719653,3.293784454719653
2020-11-11,0.76227283629914,2.395421346296802,3.060883918360513,2.430801176878652,3.3373549210825173,3.0992817501688927,3.0992817501688927
2020-11-12,-1.00286515470693,2.087650884637892,2.7661092722257754,2.0845163200954433,2.957729050511849,2.8327100437369457,2.8327100437369457
2020-11-13,1.3518546706294,1.8974365177323738,2.567711212798267,1.9376314416358738,2.795470967570835,2.6291221343971696,2.6291221343971696
2020-11-16,1.15807349228326,1.9000482193079458,2.5220058202251643,2.0026741460046087,2.810562637514638,2.5388535905428355,2.5388535905428355
2020-11-17,-0.48034437846475,1.9610537596870117,2.5414970585923706,2.092838010334657,2.8822535252114223,2.523304174022944,2.523304174022944
2020-11-18,-1.16312106474813,1.92448968582098,2.485581533742067,2.087431398267441,2.869342143715855,2.4434906995399466,2.4434906995399466
2020-11-19,0.39386756907327003,1.7468810442277205,2.3054817898772195,1.927283093576985,2.6871855504723863,2.264470207739054,2.264470207739054
2020-11-20,-0.68157373729185,1.8655093970294951,2.374788498832173,2.058221351883803,2.781331069563868,2.3211789613288936,2.3211789613288936
2020-11-23,0.56201081818496,1.644510413733402,2.162084371470387,1.7941230158082928,2.5090306632134145,2.125065616923618,2.125065616923618
2020-11-24,1.6032458814031698,1.5863949720718837,2.0814217239092088,1.771730231900095,2.4550599679829372,2.0283473989439154,2.0283473989439154
2020-11-25,-0.15856747555094,1.441715987580895,1.9244521634056049,1.62304432324112,2.2818969784677057,1.8733806690942025,1.8733806690942025
2020-11-27,0.23941110259010998,1.7911919426906306,2.2195894015302664,1.9168609086460633,2.5636361030675223,2.2014544687426842,2.2014544687426842
2020-11-30,-0.46061406369720004,1.579662885605713,2.0195417706590506,1.6857623783527718,2.3077621458309046,2.016507561434951,2.016507561434951
2020-12-01,1.12081406615929,1.3914362427578142,1.8330470300550512,1.4517369873282897,2.0514594478494077,1.84783639084212,1.84783639084212
2020-12-02,0.17895645286042,1.3173395424325904,1.7363672739528972,1.4230844077653564,1.9793660250635223,1.7354555331888584,1.7354555331888584
2020-12-03,-0.06243520802942,1.4477771829960926,1.8352039334576822,1.5649336093494601,2.1138715896024167,1.813373831223025,1.813373831223025
2020-12-04,0.8797463715186801,1.2758993157788705,1.6657395694911576,1.3342416626777278,1.8652002299328452,1.6637370473240918,1.6637370473240918
2020-12-07,-0.19375134389632,1.1410796405313335,1.5279061587405474,1.1921565683999031,1.6924862273544568,1.5406156651389071,1.5406156651389071
2020-12-08,0.27832711701704,1.2102402871510152,1.5642011512363505,1.290666346652508,1.769042288598278,1.546799634511853,1.546799634511853
2020-12-09,-0.79809649484717,1.1070831635451028,1.452827314538842,1.200890075545127,1.6510129783751284,1.4394403138527425,1.4394403138527425
2020-12-10,-0.12859345277717,1.001272036726338,1.3377063459893406,1.0749295560345102,1.5077833870371247,1.334447977272296,1.334447977272296
2020-12-11,-0.12657980842328,1.186316890095931,1.4773898143562243,1.270024523253299,1.666172865068172,1.4572902250657847,1.4572902250657847
2020-12-14,-0.43687882451469,1.0757140419991784,1.3668389425442118,1.161835411835396,1.5376779842862738,1.3549614474248353,1.3549614474248353
2020-12-15,1.28384820222186,0.9860151905969773,1.271398512710658,1.0745230496825655,1.4286345871019464,1.2660715297346123,1.2660715297346123
2020-12-16,0.1771225620323,1.0038433271203988,1.2682418255490018,1.1185102740696098,1.4506879624799036,1.2429456548635551,1.2429456548635551
2020-12-17,0.5741142808983201,1.3476185257819244,1.5897254138303878,1.415375162686307,1.7464109301652395,1.6026201324091267,1.6026201324091267
2020-12-18,-0.35172969521487,1.1916442854396325,1.4499051675473107,1.2114592410567764,1.5518324094843166,1.476559198064572,1.476559198064572
2020-12-21,-0.39139284869094,1.1308685790041326,1.395721745970271,1.1858261089465372,1.5304662283754613,1.4043552218507187,1.4043552218507187
2020-12-22,-0.20752446917703,1.0840039486000177,1.3412288674951571,1.1751877111611848,1.501008767914608,1.3358546484366551,1.3358546484366551
2020-12-23,0.07455332718186,1.0615191281696026,1.3117683298176679,1.1823773699033884,1.4973499759512736,1.2920584617153497,1.2920584617153497
2020-12-24,0.35303499794869,0.9910647654366159,1.2389992587606025,1.1200599922679084,1.4230472700480112,1.2194098973017913,1.2194098973017913
2020-12-28,0.8684707538411499,0.897245582716384,1.1454603820331466,0.9728932846544808,1.2610484304761724,1.1431918500725975,1.1431918500725975
2020-12-29,-0.22298648272786,0.8465711305050725,1.0865918189642385,0.9152820765902757,1.2031330775673281,1.0831514320032685,1.0831514320032685
2020-12-30,0.13406480950792,1.0111242916766687,1.2319957680981481,1.0754200576367967,1.3631167683822,1.2198423595127237,1.2198423595127237
2020-12-31,0.64182047117037,0.9553966966598632,1.1765023649480788,1.0403302142689024,1.3171919560772698,1.1619133431889757,1.1619133431889757
2021-01-04,-1.48647627120257,0.8686154630180795,1.0894832157915508,0.8951248374850875,1.1721010828619824,1.0887673246111214,1.0887673246111214
2021-01-05,0.7057631383362,0.9162337277031906,1.1274830085374217,0.9626940283650732,1.2374907993027535,1.1092160504781858,1.1092160504781858
2021-01-06,0.5693603382474,1.589080322485364,1.7885207694692649,1.5617821207936513,1.8030619650339579,1.8962915773156346,1.8962915773156346
2021-01-07,1.47382601077529,1.4825237226025416,1.715127048090266,1.5095016290714565,1.79170519642506,1.7891208454458505,1.7891208454458505
2021-01-08,0.54768373935153,1.3617468224315161,1.6195242156731138,1.4200263769970702,1.7344665553884966,1.6771421142400411,1.6771421142400411
2021-01-11,-0.65763276166213,1.6679298556909226,1.9336890103274993,1.7186845102598303,2.060644376824638,1.9859012737395039,1.9859012737395039
2021-01-12,0.04157020305695,1.505085105882727,1.7992663264605757,1.575523597636261,1.9498468654541912,1.8438772593896346,1.8438772593896346
2021-01-13,0.22730563867260997,1.4747264283996866,1.7738722766854162,1.5957970784681488,1.9762077343638913,1.7898808279717475,1.7898808279717475
2021-01-14,-0.37605130687431,1.2992464423702617,1.6146133611266213,1.366016950583128,1.7445954071605898,1.6467069717891014,1.6467069717891014
2021-01-15,-0.72160007982785,1.1565756904470796,1.4815274673403493,1.190558822142447,1.5761877298965121,1.5249181541472678,1.5249181541472678
2021-01-19,0.81034576357616,1.1133686299566805,1.4283979010596544,1.1903902355213714,1.564875614653283,1.4557464121909793,1.4557464121909793
2021-01-20,1.3839417376510799,1.2199161647171473,1.5055868670756436,1.3252861588748157,1.6791884104818426,1.5071730900191174,1.5071730900191174
2021-01-21,0.03166731613135,1.2382224840042007,1.5194176784188203,1.3659094131382257,1.7290759355961767,1.5017737353140954,1.5017737353140954
2021-01-22,-0.30151526629377,1.5396811939509283,1.814478882377658,1.6365479426894998,2.0218435899748703,1.8291799386793186,1.8291799386793186
2021-01-25,0.36093175130174004,1.3545093144961708,1.6515018345501595,1.4026723882446135,1.7858313889196273,1.6784707680453872,1.6784707680453872
2021-01-26,-0.14899431611535,1.2483343136605847,1.5493011531579157,1.330151213787419,1.702207752634562,1.5667666806154374,1.5667666806154374
2021-01-27,-2.60133151261003,1.1294310001809909,1.4338093238592096,1.2048690966806392,1.577573672531659,1.452118809121477,1.452118809121477
2021-01-28,0.97132987787603,1.03587913156967,1.3375784898476992,1.119216283652944,1.477607362494832,1.3590238852850647,1.3590238852850647
2021-01-29,-1.9500377654792,2.4400293970396607,2.7551080066328137,2.358708224381325,2.6788958015306013,3.0894111613434747,3.0894111613434747
2021-02-01,1.59243002346786,2.2442478963943175,2.6082302766371592,2.2193208572077894,2.62759551695343,2.877730975313525,2.877730975313525
2021-02-02,1.38025288143106,2.601039175257869,3.0086860100163073,2.6057871733841456,3.1086036737156455,3.229117356633342,3.229117356633342
2021-02-03,0.10082606153447,2.578554625351501,3.032630377704655,2.6383965588570217,3.2438739785919593,3.192470088877093,3.192470088877093
