date,r_log_BRVM,VaRGARCH_N,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-10-19,0.3208022801379,1.0301869857148684,1.056350899984086,1.343257642534857,1.0269926160765122,1.2655115097509133,1.285086779354933,1.285086779354933
2022-10-20,0.32476483115121996,0.9984601732318775,1.0310816764054993,1.30859837591957,0.9872812707761167,1.2195053053664389,1.240642366150088,1.240642366150088
2022-10-21,0.20928849576730002,0.9802740988426696,1.0153876463994367,1.2775709653033123,0.9837461099349688,1.1940442253432282,1.207087603151573,1.207087603151573
2022-10-24,-0.29911782609167,0.9696682346801861,1.0055551990664184,1.256046377526224,0.9818648179718301,1.1788651486905377,1.1857682771632427,1.1857682771632427
2022-10-25,-0.13989510150628,0.9470727739300778,0.9674043506370011,1.2082446737124006,0.9597874960429356,1.1497275234940176,1.1519734927385632,1.1519734927385632
2022-10-26,0.41412058684265,0.9429435914928523,0.9620923716127359,1.1939539467886862,0.9413917883389501,1.1338776127442944,1.1416127443177027,1.1416127443177027
2022-10-27,0.49667331662975,0.922742938035072,0.9155526736645168,1.1332981817820154,0.9208329336171573,1.1020459831842293,1.1060227488094165,1.1060227488094165
2022-10-28,-0.16859229460646,0.951096460553928,0.9629147979693339,1.1729305808649504,0.9633718232804754,1.1407665640542417,1.140813901732353,1.140813901732353
2022-10-31,0.19336132353947,0.9855174773709307,1.0175768397435798,1.2268252632064802,1.0127085344450582,1.1908133906328995,1.1860842732150785,1.1860842732150785
2022-11-02,-0.25293241346635,0.95008845488306,0.9610379088028247,1.170126429994905,0.9669764049102167,1.1444829379668946,1.1419174107139078,1.1419174107139078
2022-11-03,-0.34820708714166004,0.9311174432414961,0.9308510456720666,1.1361915861632783,0.9462752367323293,1.121873779167251,1.1189489977595524,1.1189489977595524
2022-11-04,-0.86078001209029,0.9252870040974907,0.923817854696427,1.125053752579516,0.9276354878393878,1.1075982775608788,1.1104818664905816,1.1104818664905816
2022-11-07,0.31614629267566,0.936063871473995,0.9455267399826347,1.1450272627558586,0.9226953306990464,1.1120757739666682,1.1237343555685935,1.1237343555685935
2022-11-08,-1.03747908819966,1.0866651232609128,1.11589272043826,1.333153493402263,0.9909873042362837,1.2690145959898553,1.3218700178189209,1.3218700178189209
2022-11-09,-1.1814569364906702,1.03039916743507,1.0672072569931628,1.292170876888711,0.9815202105946159,1.223055304456924,1.2587927007484019,1.2587927007484019
2022-11-10,-0.17945501778071,1.2030637774482584,1.2446297401590396,1.505839711087476,1.0598776187711998,1.4090782963301511,1.487607933249261,1.487607933249261
2022-11-11,0.19482190217513998,1.3530148028594424,1.3927083375674092,1.7109872537362583,1.1445485250273126,1.596010502318309,1.6991900925221632,1.6991900925221632
