date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2020-07-27,-0.48332621880191995,0.9946530577338423,2.2777563208319784,0.9546700319508786,1.0414143377322425,0.994230667081984,1.0867281678155487,1.0787265340346188,1.0787265340346188
2020-07-28,0.6374985368710401,0.9689800598588747,2.4425957502956854,0.9300437163195718,1.0166332297463496,0.9687473291633648,1.0612791147129257,1.0516520761307944,1.0516520761307944
2020-07-29,0.42275235905537,0.962851115461461,2.162131786257873,0.9358995842486196,1.0211981071914888,0.9623554511358269,1.0530228204040857,1.0489139777258256,1.0489139777258256
2020-07-30,0.45915519733468,1.0169457013595418,2.0139641303588687,1.0059484702438,1.0907059358302587,1.0181212167341287,1.1121276105741,1.1133450478619626,1.1133450478619626
2020-08-03,-1.34513942121805,1.0169761265240482,2.120348067400252,1.0204048569677464,1.1061077696700854,1.0188347306879295,1.1140980101491578,1.120290989534198,1.120290989534198
2020-08-04,0.75166586923658,1.0233189019641895,1.9124374132332216,1.0407530744753677,1.1283478450236886,1.0256911345143955,1.1233936433626233,1.1343977019330946,1.1343977019330946
2020-08-05,-0.24992803550773,1.2231182596761299,2.1893703955769186,1.2172957538637483,1.2984532259691515,1.2204721670664898,1.3044859269726965,1.3172831602016364,1.3172831602016364
2020-08-06,-0.521085807089,1.2570912515316393,2.010520166227231,1.2748579138187974,1.3585658027726208,1.2567828227529865,1.3459067195724626,1.366141365060089,1.366141365060089
2020-08-10,0.52108580708899,1.2022552687209551,1.8055045442592565,1.2048958510987136,1.2917129203896012,1.2019972960971983,1.294440820371225,1.3036736136765343,1.3036736136765343
2020-08-11,-0.01925113106341,1.174675955696072,1.6402521288823697,1.1910420256648224,1.2806670699086442,1.1739558398987864,1.269365607404275,1.282995279981777,1.282995279981777
2020-08-12,-0.07704160627594,1.1746120416725383,1.5072901299288854,1.208665725161103,1.3018170676479912,1.1754311014624785,1.2755305808075004,1.2940588736889649,1.2940588736889649
2020-08-13,-0.32809061564192,1.125996271453836,1.6428822677000685,1.1266545972891289,1.2264643912598787,1.1268238202528502,1.2314670065910442,1.2358000332876748,1.2358000332876748
2020-08-14,0.15452968112733,1.0777888661863178,1.5912234336694644,1.0424524478978892,1.142869310158896,1.0786400542021546,1.184134751811684,1.174241802182361,1.174241802182361
2020-08-17,-0.5613099030598699,1.0436696784356165,1.8017089762629679,1.0101247787854606,1.1092376976991336,1.044297627143826,1.1494465043030082,1.1377628067381564,1.1377628067381564
2020-08-18,0.13577734604602,1.0103414303634857,1.648020757994774,0.9740976415235724,1.0730531038147622,1.0111547247322001,1.1158298785285417,1.1008245008990534,1.1008245008990534
2020-08-19,0.0,1.0098622803483703,1.5465119113119083,0.9908118182198508,1.085847429513031,1.0098117532405468,1.1105277198336516,1.1048251127490445,1.1048251127490445
2020-08-20,0.03875969040772,0.9785336461388029,1.4435471075488775,0.9541192151809866,1.0503951496149009,0.9787224649405183,1.0801629837762328,1.0704119407531785,1.0704119407531785
2020-08-21,-0.3104989880577,0.9452428609471555,1.409799564000455,0.8991184483618807,0.9989254445076902,0.9455947800738052,1.0502117956501942,1.0304255872989305,1.0304255872989305
2020-08-24,-0.48709302345965,0.9117804176235392,1.3298092319753647,0.8515135562596715,0.9499033387226554,0.9121561689060336,1.0148898493150234,0.9875614772430066,0.9875614772430066
2020-08-25,0.01952934289968,0.8887312929195591,1.2609682706449865,0.8314665516990689,0.925512737449418,0.8890459432692877,0.9884359900887104,0.9608836245635688,0.9608836245635688
2020-08-26,1.04896066710194,0.8899208469693822,1.2165422863355027,0.847713013293245,0.9381725750109297,0.8898152691545388,0.9852889499391542,0.9665700116597176,0.9665700116597176
2020-08-27,-0.30965768889198,0.8595725474069598,1.2841556064103778,0.8014838561154825,0.8909532356615023,0.8595930511174418,0.9533838084848076,0.927217494298737,0.927217494298737
2020-08-28,0.57982381230897,1.0628837898675776,1.2886542003656345,0.9794140794397302,1.0627704594661351,1.067829112649519,1.1587467724188185,1.11878545905511,1.11878545905511
2020-08-31,1.39701822324983,1.025112321387433,1.2711486144801218,0.9495951762453573,1.0352244835829254,1.0275758060657434,1.1227858435277627,1.0845623908103192,1.0845623908103192
2020-09-01,0.20882779302316,1.0525719480513531,1.29544417760534,1.000756908502541,1.085649044104306,1.0565199847533822,1.1525960979500693,1.1256262886410995,1.1256262886410995
2020-09-02,-1.7022501498359,1.3146639552735435,1.235899331472456,1.232784374935406,1.317057131848207,1.3235467894358584,1.4282414556569594,1.379950237070645,1.379950237070645
