date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-02-16,-0.572411408388863,2.2109209930203035,2.4302797833362915,2.337115363090659,2.587344544178754,2.2470310538009213,2.4783841017692088,2.1974902511465877,2.4241407943432574
2022-02-17,2.394871199596196,2.1834772965121996,2.4011552880671476,2.3221110050421445,2.569988144140429,2.213793484020759,2.440818702649169,2.170173697270799,2.3949675899101153
2022-02-18,-0.2743828112050344,2.145614464010975,2.3614026468115408,2.2912107040985177,2.536169822540677,2.171457056770778,2.394846664613006,2.1325561304633998,2.354606622203288
2022-02-21,-0.0249812641818735,2.449137019870466,2.7035520203227,2.4932735701477546,2.7670426447484884,2.516217454578652,2.787554070430873,2.451398294395402,2.7087542946819037
2022-02-22,-0.8782992470305675,2.3789958792413337,2.629288364849503,2.4167774998279064,2.682279909756888,2.438584173949813,2.702463776076219,2.381053883128954,2.6331537997963124
2022-02-23,0.3522459296935317,2.3089379507947294,2.555097063948187,2.3177095159764174,2.573159803803009,2.362630476904276,2.621057866594466,2.3092530251431755,2.555926425605997
2022-02-24,-0.1759678684332199,2.292121686343892,2.538132107866042,2.322530056730133,2.579496362084729,2.3368600760875005,2.5927322463759883,2.294269586656049,2.541409219597178
2022-02-25,-0.075509693998048,2.236088498861461,2.475702404131028,2.2664949382175954,2.5165889591502553,2.2768996246411195,2.52559450253155,2.2374626279815573,2.47804247760581
2022-02-28,0.4145995008542094,2.1762965074739316,2.4103624895222797,2.1918734917571463,2.433593841289066,2.212547286443256,2.4544148649530135,2.1764359436600604,2.4106069631649514
2022-03-01,-1.109441535920299,2.1213852465865544,2.3491443585822287,2.116099045415043,2.346792401858988,2.1528491710724618,2.385447278940663,2.1199314180175657,2.346784429490919
2022-03-02,-0.8530193680859909,2.0780982257533527,2.302123642942088,2.0813924783848035,2.3078086787429277,2.1047185822590255,2.333325648640666,2.0765580773429257,2.299528734925883
2022-03-03,0.3318869525861909,2.1053101308648183,2.3306030588958953,2.1266008395221476,2.3576368203635347,2.125555909414268,2.35424271746887,2.1072398888464883,2.3329477150448
2022-03-04,-0.7932487859374535,2.0977140350480266,2.321963127574142,2.138555364002651,2.370887096738207,2.11341916666766,2.3402813549423693,2.102243537118845,2.3276914784741183
2022-03-07,-0.2572348685311135,2.0497063614912094,2.269648816666841,2.0903925364820406,2.3180803266912497,2.0645799240290974,2.2869710720307634,2.0528985072609967,2.2736975813781735
2022-03-08,-0.2966404445194126,2.039139814249606,2.2587273340309277,2.097569452529714,2.326871044171469,2.0500267316609033,2.2713622518950536,2.044354124617744,2.265483012657188
2022-03-09,0.3352678833567502,1.99143848060128,2.2091688075668703,2.043823316358153,2.268798339907427,2.000489707982763,2.2199544050331372,1.9958272682379183,2.214298370123426
2022-03-10,-0.6716635945541234,1.9458415714368367,2.162734966605678,1.9947039266057205,2.2167857185406548,1.9532173569849518,2.1710794146110874,1.9491790576887573,2.1660177896643535
2022-03-11,1.2748868829957498,1.904330123394668,2.1197149616957485,1.9546185988789193,2.1747125230028774,1.911212497802276,2.1277630040517024,1.9070327134170715,2.122156709415656
2022-03-14,-0.6032232884416133,1.8895093744786988,2.101398609979089,1.9542556412206658,2.1732116847724976,1.893554258070819,2.1055905868261657,1.8936870872676896,2.1059231996959324
